,tweets,time,likes,no:rt
6460,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:22:41,0,6683
6461,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:22:38,0,6683
6462,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:22:31,0,6683
6463,"RT @mofifinance: 📣Mofi will now be traded on Hotbit 📣

Hotbit listing announcement: https://t.co/bGwA3jZXcW
Trading function launches at: 2…",2021-04-15 17:22:24,0,270
6464,"RT @mofifinance: 📣Mofi will now be traded on Hotbit 📣

Hotbit listing announcement: https://t.co/bGwA3jZXcW
Trading function launches at: 2…",2021-04-15 17:22:24,0,270
6465,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:22:05,0,6683
6466,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:21:58,0,6683
6467,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:21:29,0,6683
6468,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:21:14,0,6683
6469,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:21:08,0,6683
6470,"RT @mofifinance: 📣Mofi will now be traded on Hotbit 📣

Hotbit listing announcement: https://t.co/bGwA3jZXcW
Trading function launches at: 2…",2021-04-15 17:20:53,0,270
6471,"RT @mofifinance: 📣Mofi will now be traded on Hotbit 📣

Hotbit listing announcement: https://t.co/bGwA3jZXcW
Trading function launches at: 2…",2021-04-15 17:20:41,0,270
6472,"RT @GregSchoen: I wish I had kept my 1,700 BTC @ $0.06 instead of selling them at $0.30, now that they're $8.00! #bitcoin",2021-04-15 17:20:34,0,7116
6473,"RT @888Tron: ⚽️ #FOOTBALL #UEFA #EuropaLeague 🕗 20:00

Place your #bets with #Bitcoin &amp; #crypto on https://t.co/QUJ3bBsZVr 🤑

|🇮🇹 #ASRoma 🆚…",2021-04-15 17:20:29,0,1
6474,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:20:21,0,6683
6475,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:20:13,0,6683
6476,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:19:54,0,6683
6477,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:19:48,0,6683
6478,RT @taoteh1221: v5.00.0 #free #opensource private #bitcoin #ethereum unlimited #altcoins #investment #portfolio tracker is out. 🎉 HEAVY upg…,2021-04-15 17:19:31,0,2
6479,RT @taoteh1221: v5.00.0 #free #opensource private #bitcoin #ethereum unlimited #altcoins #investment #portfolio tracker is out. 🎉 HEAVY upg…,2021-04-15 17:19:26,0,2
6480,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:19:02,0,6683
6481,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:18:57,0,6683
6482,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:18:49,0,6683
6483,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:18:27,0,6683
6484,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:18:02,0,6683
6485,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:17:56,0,6683
6486,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:17:55,0,6683
6487,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:17:38,0,6683
6488,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:17:27,0,6683
6489,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:17:19,0,6683
6490,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:17:08,0,6683
6491,"Bitcoin Cash BCH Current Price:
$841.07
1 Hour: 1.00% | 24 Hours: 3.00% | 7 Days: 31.03%
#bch #bitcoin cash",2021-04-15 17:17:02,0,0
6492,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:16:58,0,6683
6493,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:16:56,0,6683
6494,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:16:56,0,6683
6495,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:16:28,0,6683
6496,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:16:28,0,6683
6497,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:16:19,0,6683
6498,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:16:12,0,6683
6499,"RT @LockTripLOC: 🎉 LOC Token to be Listed on https://t.co/Kpp1jzlaYI Exchange Tomorrow! 🎉

We are happy to announce that the LOC token will…",2021-04-15 17:16:10,0,14
6500,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:16:10,0,6683
6501,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:15:48,0,6683
6502,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:15:47,0,6683
6503,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:15:41,0,6683
6504,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:14:56,0,6683
6505,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:14:48,0,6683
6506,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:14:37,0,6683
6507,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:14:36,0,6683
6508,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:14:26,0,6683
6509,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:13:52,0,6683
6510,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:13:49,0,6683
6511,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:13:43,0,6683
6512,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:13:33,0,6683
6513,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:13:30,0,6683
6514,"RT @LockTripLOC: 🎉 LOC Token to be Listed on https://t.co/Kpp1jzlaYI Exchange Tomorrow! 🎉

We are happy to announce that the LOC token will…",2021-04-15 17:13:25,0,14
6515,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:13:21,0,6683
6516,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:12:12,0,6683
6517,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:12:08,0,6683
6518,"RT @DigiFinex: #DigiFinex will list and open trading @SafeBTCOfficial $Safebtc on Apr 15 2021 at 19:00! 

😆 Trading pair: SAFEBTC/USDT

#Sa…",2021-04-15 17:12:06,0,90
6519,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:12:02,0,6683
6520,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:12:02,0,6683
6521,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:12:01,0,6683
6522,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:11:56,0,6683
6523,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:11:55,0,6683
6524,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:11:44,0,6683
6525,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:11:35,0,6683
6526,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:11:34,0,6683
6527,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:11:34,0,6683
6528,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:11:32,0,6683
6529,"RT @mofifinance: 📣Mofi will now be traded on Hotbit 📣

Hotbit listing announcement: https://t.co/bGwA3jZXcW
Trading function launches at: 2…",2021-04-15 17:11:31,0,270
6530,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:11:25,0,6683
6531,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:11:24,0,6683
6532,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:11:19,0,6683
6533,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:11:19,0,6683
6534,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:11:16,0,6683
6535,"RT @UFMMadrid: Part 2- @VinodHarini will explain how #blockchain #technology brings a radically new approach to privacy on the web.

Your d…",2021-04-15 17:10:48,0,2
6536,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:10:38,0,6683
6537,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:10:37,0,6683
6538,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:10:25,0,6683
6539,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:10:21,0,6683
6540,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:10:15,0,6683
6541,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:10:15,0,6683
6542,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:09:52,0,6683
6543,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:09:50,0,6683
6544,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:09:49,0,6683
6545,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:09:41,0,6683
6546,v5.00.0 #free #opensource private #bitcoin #ethereum unlimited #altcoins #investment #portfolio tracker is out. 🎉 H… https://t.co/I2w98gCxGT,2021-04-15 17:09:36,0,2
6547,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:09:21,0,6683
6548,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:09:21,0,6683
6549,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:09:20,0,6683
6550,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:09:10,0,6683
6551,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:08:57,0,6683
6552,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:08:36,0,6683
6553,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:08:25,0,6683
6554,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:08:00,0,6683
6555,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:07:54,0,6683
6556,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:07:46,0,6683
6557,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:06:36,0,6683
6558,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:06:24,0,6683
6559,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:06:16,0,6683
6560,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:06:14,0,6683
6561,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:06:11,0,6683
6562,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:05:40,0,6683
6563,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:05:08,0,6683
6564,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:04:42,0,6683
6565,"RT @GregSchoen: I wish I had kept my 1,700 BTC @ $0.06 instead of selling them at $0.30, now that they're $8.00! #bitcoin",2021-04-15 17:04:37,0,7116
6566,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:04:33,0,6683
6567,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:04:26,0,6683
6568,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:03:49,0,6683
6569,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:03:28,0,6683
6570,RT @Keremcrypto: Tonight at 00.00 utc #Swipe will burn undisclosed amount of $sxp. Also Ceo of Swipe tweeted that V2 update is coming very…,2021-04-15 17:03:24,0,4
6571,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:02:41,0,6683
6572,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:02:32,0,6683
6573,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:02:18,0,6683
6574,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:02:17,0,6683
6575,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:02:04,0,6683
6576,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #DRYCAKE @DryCakeSwap🚀 🚀 
- Trading pair: DRYCAKE/USDT
- Trading time: 20:00 on Mar 29 (UTC+8…",2021-04-15 17:01:42,0,6683
